number,construction,sentence,item,grammaticality,num_words,prob
1275,n_pn,No planets have done [MASK] harm.,any,1,6,0.7124561071395874
1276,n_pn,None of the planets have done [MASK] harm.,any,1,8,0.815421998500824
1277,n_pn,It is not the case that the planets have done [MASK] harm.,any,1,12,0.5438953042030334
1278,n_prel,No planets which I have studied have done [MASK] harm.,any,1,10,0.6382859349250793
1279,n_prel,None of the planets which I have studied have done [MASK] harm.,any,1,12,0.7269924879074097
1280,n_prel,It is not the case that the planets which I have studied have done [MASK] harm.,any,1,16,0.2529836893081665
1281,n_ppp,No planets in these places have done [MASK] harm.,any,1,9,0.7486420273780823
1282,n_ppp,None of the planets in these places have done [MASK] harm.,any,1,11,0.7887600064277649
1283,n_ppp,It is not the case that planets in these places have done [MASK] harm.,any,1,14,0.6125510334968567
1284,n_nrel,No planets which I have not studied have done [MASK] harm.,any,1,11,0.5718255043029785
1285,n_nrel,None of the planets which I have not have studied have done [MASK] harm.,any,1,14,0.7075971961021423
1286,n_nrel,It is not the case that the planets which I have not studied have done [MASK] harm.,any,1,17,0.37598446011543274
1287,n_npp,No planets in none of these places have done [MASK] harm.,any,1,11,0.6381740570068359
1288,n_npp,None of the planets in none of these places have done [MASK] harm.,any,1,13,0.816719114780426
1289,n_npp,It is not the case that planets in none of these places have done [MASK] harm.,any,1,16,0.8109952211380005
1290,p_pn,The planets will impact [MASK] legislation.,any,0,6,0.003946144599467516
1291,p_pn,Many of the planets will impact [MASK] legislation.,any,0,8,0.0030520709697157145
1292,p_pn,It is the case that the planets will impact [MASK] legislation.,any,0,11,0.011203881353139877
1293,p_prel,The planets which I have studied will impact [MASK] legislation.,any,0,10,0.005547462031245232
1294,p_prel,Many of the planets which I have studied will impact [MASK] legislation.,any,0,12,0.0032504815608263016
1295,p_prel,It is the case that planets which I have studied will impact [MASK] legislation.,any,0,14,0.013456007465720177
1296,p_ppp,The planets in these places will impact [MASK] legislation.,any,0,9,0.005487421527504921
1297,p_ppp,Many of the planets in these places will impact [MASK] legislation.,any,0,11,0.003489409340545535
1298,p_ppp,It is the case that the planets in these places will impact [MASK] legislation.,any,0,14,0.013085795566439629
1299,p_nrel,The planets which I have not studied will impact [MASK] legislation.,any,1,11,0.008476540446281433
1300,p_nrel,Many of the planets which I have not studied will impact [MASK] legislation.,any,1,13,0.005531898699700832
1301,p_nrel,It is the case that the planets which I have not studied will impact [MASK] legislation.,any,1,16,0.012679968029260635
1302,p_npp,The planets in none of these places will impact [MASK] legislation.,any,1,11,0.02826048992574215
1303,p_npp,Many of the planets in none of these places will impact [MASK] legislation.,any,1,13,0.017603207379579544
1304,p_npp,It is the case that planets in none of these places will impact [MASK] legislation.,any,1,15,0.07215782254934311
1305,n_pn,No planets will impact [MASK] legislation.,any,1,6,0.04006369039416313
1306,n_pn,None of the planets will impact [MASK] legislation.,any,1,8,0.04721430316567421
1307,n_pn,It is not the case that the planets will impact [MASK] legislation.,any,1,12,0.03709028661251068
1308,n_prel,No planets which I have studied will impact [MASK] legislation.,any,1,10,0.026313455775380135
1309,n_prel,None of the planets which I have studied will impact [MASK] legislation.,any,1,12,0.03566213697195053
1310,n_prel,It is not the case that the planets which I have studied will impact [MASK] legislation.,any,1,16,0.020230453461408615
1311,n_ppp,No planets in these places will impact [MASK] legislation.,any,1,9,0.06614699214696884
1312,n_ppp,None of the planets in these places will impact [MASK] legislation.,any,1,11,0.08405523747205734
1313,n_ppp,It is not the case that planets in these places will impact [MASK] legislation.,any,1,14,0.0560925267636776
1314,n_nrel,No planets which I have not studied will impact [MASK] legislation.,any,1,11,0.023871298879384995
1315,n_nrel,None of the planets which I have not have studied will impact [MASK] legislation.,any,1,14,0.03152121230959892
1316,n_nrel,It is not the case that the planets which I have not studied will impact [MASK] legislation.,any,1,17,0.023302240297198296
1317,n_npp,No planets in none of these places will impact [MASK] legislation.,any,1,11,0.05327289551496506
1318,n_npp,None of the planets in none of these places will impact [MASK] legislation.,any,1,13,0.06801787763834
1319,n_npp,It is not the case that planets in none of these places will impact [MASK] legislation.,any,1,16,0.07847627997398376
1320,p_pn,The planets confuse [MASK] astronomers.,any,0,5,0.00046268748701550066
1321,p_pn,Many of the planets confuse [MASK] astronomers.,any,0,7,0.0004904596717096865
1322,p_pn,It is the case that the planets confuse [MASK] astronomers.,any,0,10,0.0007191149052232504
1323,p_prel,The planets which I have studied confuse [MASK] astronomers.,any,0,9,0.0014653305988758802
1324,p_prel,Many of the planets which I have studied confuse [MASK] astronomers.,any,0,11,0.0009082732140086591
1325,p_prel,It is the case that planets which I have studied confuse [MASK] astronomers.,any,0,13,0.0014032992767170072
1326,p_ppp,The planets in these places confuse [MASK] astronomers.,any,0,8,0.0010634474456310272
1327,p_ppp,Many of the planets in these places confuse [MASK] astronomers.,any,0,10,0.0006699232617393136
1328,p_ppp,It is the case that the planets in these places confuse [MASK] astronomers.,any,0,13,0.0011363383382558823
1329,p_nrel,The planets which I have not studied confuse [MASK] astronomers.,any,1,10,0.002845199778676033
1330,p_nrel,Many of the planets which I have not studied confuse [MASK] astronomers.,any,1,12,0.0018273069290444255
1331,p_nrel,It is the case that the planets which I have not studied confuse [MASK] astronomers.,any,1,15,0.002376330317929387
1332,p_npp,The planets in none of these places confuse [MASK] astronomers.,any,1,10,0.00470401206985116
1333,p_npp,Many of the planets in none of these places confuse [MASK] astronomers.,any,1,12,0.0023324633948504925
1334,p_npp,It is the case that planets in none of these places confuse [MASK] astronomers.,any,1,14,0.003150148084387183
1335,n_pn,No planets confuse [MASK] astronomers.,any,1,5,0.007130573038011789
1336,n_pn,None of the planets confuse [MASK] astronomers.,any,1,7,0.008822040632367134
1337,n_pn,It is not the case that the planets confuse [MASK] astronomers.,any,1,11,0.0013502652291208506
1338,n_prel,No planets which I have studied confuse [MASK] astronomers.,any,1,9,0.02393810637295246
1339,n_prel,None of the planets which I have studied confuse [MASK] astronomers.,any,1,11,0.02571350894868374
1340,n_prel,It is not the case that the planets which I have studied confuse [MASK] astronomers.,any,1,15,0.0022485193330794573
1341,n_ppp,No planets in these places confuse [MASK] astronomers.,any,1,8,0.011239883489906788
1342,n_ppp,None of the planets in these places confuse [MASK] astronomers.,any,1,10,0.010325944982469082
1343,n_ppp,It is not the case that planets in these places confuse [MASK] astronomers.,any,1,13,0.0021355554927140474
1344,n_nrel,No planets which I have not studied confuse [MASK] astronomers.,any,1,10,0.01842319406569004
1345,n_nrel,None of the planets which I have not have studied confuse [MASK] astronomers.,any,1,13,0.02223323844373226
1346,n_nrel,It is not the case that the planets which I have not studied confuse [MASK] astronomers.,any,1,16,0.0037150115240365267
1347,n_npp,No planets in none of these places confuse [MASK] astronomers.,any,1,10,0.011541007086634636
1348,n_npp,None of the planets in none of these places confuse [MASK] astronomers.,any,1,12,0.012486291117966175
1349,n_npp,It is not the case that planets in none of these places confuse [MASK] astronomers.,any,1,15,0.003645924385637045
1350,p_pn,The planets inspired [MASK] revolutions.,any,0,5,0.0003339147660881281
1351,p_pn,Many of the planets inspired [MASK] revolutions.,any,0,7,0.0002555565151851624
1352,p_pn,It is the case that the planets inspired [MASK] revolutions.,any,0,10,0.0010362619068473577
1353,p_prel,The planets which I have studied inspired [MASK] revolutions.,any,0,9,0.0002949925255961716
1354,p_prel,Many of the planets which I have studied inspired [MASK] revolutions.,any,0,11,0.00036558430292643607
1355,p_prel,It is the case that planets which I have studied inspired [MASK] revolutions.,any,0,13,0.0006188770639710128
1356,p_ppp,The planets in these places inspired [MASK] revolutions.,any,0,8,0.00026877064374275506
1357,p_ppp,Many of the planets in these places inspired [MASK] revolutions.,any,0,10,0.0002955675881821662
1358,p_ppp,It is the case that the planets in these places inspired [MASK] revolutions.,any,0,13,0.0011309323599562049
1359,p_nrel,The planets which I have not studied inspired [MASK] revolutions.,any,1,10,0.008104394190013409
1360,p_nrel,Many of the planets which I have not studied inspired [MASK] revolutions.,any,1,12,0.0036323023959994316
1361,p_nrel,It is the case that the planets which I have not studied inspired [MASK] revolutions.,any,1,15,0.017756009474396706
1362,p_npp,The planets in none of these places inspired [MASK] revolutions.,any,1,10,0.09726221859455109
1363,p_npp,Many of the planets in none of these places inspired [MASK] revolutions.,any,1,12,0.008438446559011936
1364,p_npp,It is the case that planets in none of these places inspired [MASK] revolutions.,any,1,14,0.06559097766876221
1365,n_pn,No planets inspired [MASK] revolutions.,any,1,5,0.15113866329193115
1366,n_pn,None of the planets inspired [MASK] revolutions.,any,1,7,0.17736203968524933
1367,n_pn,It is not the case that the planets inspired [MASK] revolutions.,any,1,11,0.012041506357491016
1368,n_prel,No planets which I have studied inspired [MASK] revolutions.,any,1,9,0.062488626688718796
1369,n_prel,None of the planets which I have studied inspired [MASK] revolutions.,any,1,11,0.12467638403177261
1370,n_prel,It is not the case that the planets which I have studied inspired [MASK] revolutions.,any,1,15,0.0040814136154949665
1371,n_ppp,No planets in these places inspired [MASK] revolutions.,any,1,8,0.13318361341953278
1372,n_ppp,None of the planets in these places inspired [MASK] revolutions.,any,1,10,0.162711501121521
1373,n_ppp,It is not the case that planets in these places inspired [MASK] revolutions.,any,1,13,0.013869455084204674
1374,n_nrel,No planets which I have not studied inspired [MASK] revolutions.,any,1,10,0.06619816273450851
1375,n_nrel,None of the planets which I have not have studied inspired [MASK] revolutions.,any,1,13,0.08350970596075058
1376,n_nrel,It is not the case that the planets which I have not studied inspired [MASK] revolutions.,any,1,16,0.03596549108624458
1377,n_npp,No planets in none of these places inspired [MASK] revolutions.,any,1,10,0.09280046075582504
1378,n_npp,None of the planets in none of these places inspired [MASK] revolutions.,any,1,12,0.11721167713403702
1379,n_npp,It is not the case that planets in none of these places inspired [MASK] revolutions.,any,1,15,0.0556083545088768
1380,p_pn,The planets will change [MASK] lives.,any,0,6,1.0457174539624248e-05
1381,p_pn,Many of the planets will change [MASK] lives.,any,0,8,2.7811302061309107e-06
1382,p_pn,It is the case that the planets will change [MASK] lives.,any,0,11,1.0424998436064925e-05
1383,p_prel,The planets which I have studied will change [MASK] lives.,any,0,10,2.531388236093335e-05
1384,p_prel,Many of the planets which I have studied will change [MASK] lives.,any,0,12,4.469441591936629e-06
1385,p_prel,It is the case that planets which I have studied will change [MASK] lives.,any,0,14,1.699991844361648e-05
1386,p_ppp,The planets in these places will change [MASK] lives.,any,0,9,7.16457407179405e-06
1387,p_ppp,Many of the planets in these places will change [MASK] lives.,any,0,11,2.7156243049830664e-06
1388,p_ppp,It is the case that the planets in these places will change [MASK] lives.,any,0,14,1.0177664080401883e-05
1389,p_nrel,The planets which I have not studied will change [MASK] lives.,any,1,11,2.491826489858795e-05
1390,p_nrel,Many of the planets which I have not studied will change [MASK] lives.,any,1,13,5.701069312635809e-06
1391,p_nrel,It is the case that the planets which I have not studied will change [MASK] lives.,any,1,16,1.053978212439688e-05
1392,p_npp,The planets in none of these places will change [MASK] lives.,any,1,11,0.00011789816926466301
1393,p_npp,Many of the planets in none of these places will change [MASK] lives.,any,1,13,3.296175418654457e-05
1394,p_npp,It is the case that planets in none of these places will change [MASK] lives.,any,1,15,0.00015278728096745908
1395,n_pn,No planets will change [MASK] lives.,any,1,6,0.0003068313526455313
1396,n_pn,None of the planets will change [MASK] lives.,any,1,8,0.0007819161401130259
1397,n_pn,It is not the case that the planets will change [MASK] lives.,any,1,12,2.3606320610269904e-05
1398,n_prel,No planets which I have studied will change [MASK] lives.,any,1,10,0.0005651364917866886
